"","Year","Geo","State","Region","Commodity","Info on Commodity","Measurement","Info on Measurement","Label","Type","Name","ID","Value"
"7607",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED FOR INSECTS & MITES - BY OPERATOR",NA,"85"
"7608",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED FOR INSECTS & MITES - BY OTHER",NA,"1"
"7609",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED FOR INSECTS & MITES",NA,"93"
"7610",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED FOR WEEDS - BY EMPLOYEE",NA,"2"
"7611",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED FOR WEEDS - BY FARM SUPPLY COMPANY OR CHEMICAL DEALER",NA,"4"
"7612",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED FOR WEEDS - BY INDEPENDENT CROP CONSULTANT OR COMMERICAL SCOUT",NA,"6"
"7613",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED FOR WEEDS - BY OPERATOR",NA,"87"
"7614",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED FOR WEEDS - BY OTHER",NA,"1"
"7615",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED FOR WEEDS",NA,"93"
"7616",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","WEATHER DATA USED TO ASSIST DECISIONS",NA,"74"
"7617",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","WRITTEN OR ELECTRONIC RECORDS KEPT TO TRACK THE ACTIVITY OF PESTS",NA,"30"
"7618",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," PREVENTION","CROP ACRES CULTIVATED FOR WEED CONTROL",NA,"56"
"7619",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," PREVENTION","EQUIPMENT & IMPLEMENTS CLEANED AFTER FIELD WORK TO REDUCE SPREAD OF PESTS",NA,"47"
"7620",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," PREVENTION","FIELD EDGES",NA,"61"
"7621",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," PREVENTION","NO-TILL OR MINIMUM TILL USED",NA,"35"
"7622",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," PREVENTION","PLOWED DOWN CROP RESIDUE USING CONVENTIONAL TILLAGE",NA,"66"
"7623",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," PREVENTION","WATER MGMT PRACTICES USED",NA,"28"
"7624",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," SUPPRESSION","BENEFICIAL ORGANISMS APPLIED OR RELEASED",NA,"1"
"7625",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," SUPPRESSION","BIOLOGICAL PESTICIDES APPLIED",NA,"8"
"7626",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," SUPPRESSION","FLORAL LURES",NA,"8"
"7627",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," SUPPRESSION","GROUND COVERS",NA,"61"
"7628",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," SUPPRESSION","PESTICIDES WITH DIFFERENT MECHANISMS OF ACTION USED TO KEEP PEST FROM BECOMING RESISTANT TO PESTICIDES",NA,"51"
"7629",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," SUPPRESSION","SCOUTING DATA COMPARED TO PUBLISHED INFORMATION TO ASSIST DECISIONS",NA,"30"
"7630",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," SUPPRESSION","TRAP CROP GROWN TO MANAGE INSECTS",NA,"4"
"7631",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," AVOIDANCE","CROP OR PLANT VARIETY CHOSEN FOR SPECIFIC PEST RESISTANCE",NA,"74"
"7632",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," AVOIDANCE","PLANTING LOCATIONS PLANNED TO AVOID CROSS INFESTATION OF PESTS",NA,"14"
"7633",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," AVOIDANCE","PLANTING OR HARVESTING DATES ADJUSTED",NA,"12"
"7634",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," AVOIDANCE","ROTATED CROPS DURING PAST 3 YEARS",NA,"92"
"7635",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," AVOIDANCE","ROW SPACING",NA,"6"
"7636",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","DIAGNOSTIC LABORATORY SERVICES USED FOR PEST DETECTION VIA SOIL OR PLANT TISSUE ANALYSIS",NA,"68"
"7637",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","FIELD MAPPING DATA USED TO ASSIST DECISIONS",NA,"68"
"7638",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED - ESTABLISHED PROCESS USED",NA,"72"
"7639",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED - FOR PESTS DUE TO A PEST ADVISORY WARNING",NA,"2"
"7640",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED - FOR PESTS DUE TO A PEST DEVELOPMENT MODEL",NA,"4"
"7641",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED - FOR PESTS OR BENEFICIAL ORGANISMS - NOT SCOUTED",NA,"1"
"7642",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED - FOR PESTS OR BENEFICIAL ORGANISMS BY CONDUCTING GENERAL OBSERVATIONS WHILE PERFORMING ROUTINE TASKS",NA,"19"
"7643",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED - FOR PESTS OR BENEFICIAL ORGANISMS BY DELIBERATELY GOING TO THE CROP ACRES OR GROWING AREAS",NA,"81"
"7644",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED FOR DISEASES - BY FARM SUPPLY COMPANY OR CHEMICAL DEALER",NA,"0"
"7645",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED FOR DISEASES - BY INDEPENDENT CROP CONSULTANT OR COMMERICAL SCOUT",NA,"67"
"7646",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED FOR DISEASES - BY OPERATOR",NA,"32"
"7647",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED FOR DISEASES - BY OTHER",NA,"0"
"7648",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED FOR DISEASES",NA,"97"
"7649",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED FOR INSECTS & MITES - BY FARM SUPPLY COMPANY OR CHEMICAL DEALER",NA,"0"
"7650",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED FOR INSECTS & MITES - BY INDEPENDENT CROP CONSULTANT OR COMMERICAL SCOUT",NA,"67"
"7651",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED FOR INSECTS & MITES - BY OPERATOR",NA,"32"
"7652",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED FOR INSECTS & MITES - BY OTHER",NA,"0"
"7653",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED FOR INSECTS & MITES",NA,"97"
"7654",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED FOR WEEDS - BY FARM SUPPLY COMPANY OR CHEMICAL DEALER",NA,"0"
"7655",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED FOR WEEDS - BY INDEPENDENT CROP CONSULTANT OR COMMERICAL SCOUT",NA,"66"
"7656",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED FOR WEEDS - BY OPERATOR",NA,"34"
"7657",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED FOR WEEDS - BY OTHER",NA,"0"
"7658",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED FOR WEEDS",NA,"99"
"7659",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","WEATHER DATA USED TO ASSIST DECISIONS",NA,"84"
"7660",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","WRITTEN OR ELECTRONIC RECORDS KEPT TO TRACK THE ACTIVITY OF PESTS",NA,"70"
"7661",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," PREVENTION","CROP ACRES CULTIVATED FOR WEED CONTROL",NA,"31"
"7662",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," PREVENTION","EQUIPMENT & IMPLEMENTS CLEANED AFTER FIELD WORK TO REDUCE SPREAD OF PESTS",NA,"91"
"7663",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," PREVENTION","FIELD EDGES",NA,"24"
"7664",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," PREVENTION","NO-TILL OR MINIMUM TILL USED",NA,"7"
"7665",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," PREVENTION","PLOWED DOWN CROP RESIDUE USING CONVENTIONAL TILLAGE",NA,"90"
"7666",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," PREVENTION","WATER MGMT PRACTICES USED",NA,"92"
"7667",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," SUPPRESSION","BENEFICIAL ORGANISMS APPLIED OR RELEASED",NA,"1"
"7668",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," SUPPRESSION","BIOLOGICAL PESTICIDES APPLIED",NA,"2"
"7669",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," SUPPRESSION","GROUND COVERS",NA,"84"
"7670",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," SUPPRESSION","PESTICIDES WITH DIFFERENT MECHANISMS OF ACTION USED TO KEEP PEST FROM BECOMING RESISTANT TO PESTICIDES",NA,"9"
"7671",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," SUPPRESSION","SCOUTING DATA COMPARED TO PUBLISHED INFORMATION TO ASSIST DECISIONS",NA,"73"
"7672",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," SUPPRESSION","TRAP CROP GROWN TO MANAGE INSECTS",NA,"65"
"7673",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," AVOIDANCE","CROP OR PLANT VARIETY CHOSEN FOR SPECIFIC PEST RESISTANCE",NA,"37"
"7674",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," AVOIDANCE","PLANTING LOCATIONS PLANNED TO AVOID CROSS INFESTATION OF PESTS",NA,"26"
"7675",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," AVOIDANCE","PLANTING OR HARVESTING DATES ADJUSTED",NA,"14"
"7676",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," AVOIDANCE","ROTATED CROPS DURING PAST 3 YEARS",NA,"67"
"7677",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," AVOIDANCE","ROW SPACING",NA,"21"
"7678",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","DIAGNOSTIC LABORATORY SERVICES USED FOR PEST DETECTION VIA SOIL OR PLANT TISSUE ANALYSIS",NA,"10"
"7679",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","FIELD MAPPING DATA USED TO ASSIST DECISIONS",NA,"9"
"7680",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED - ESTABLISHED PROCESS USED",NA,"15"
"7681",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED - FOR PESTS DUE TO A PEST DEVELOPMENT MODEL",NA,"2"
"7682",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED - FOR PESTS OR BENEFICIAL ORGANISMS - NOT SCOUTED",NA,"6"
"7683",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED - FOR PESTS OR BENEFICIAL ORGANISMS BY CONDUCTING GENERAL OBSERVATIONS WHILE PERFORMING ROUTINE TASKS",NA,"58"
"7684",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED - FOR PESTS OR BENEFICIAL ORGANISMS BY DELIBERATELY GOING TO THE CROP ACRES OR GROWING AREAS",NA,"37"
"7685",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED FOR DISEASES - BY EMPLOYEE",NA,"1"
"7686",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED FOR DISEASES - BY FARM SUPPLY COMPANY OR CHEMICAL DEALER",NA,"0"
"7687",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED FOR DISEASES - BY INDEPENDENT CROP CONSULTANT OR COMMERICAL SCOUT",NA,"7"
"7688",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED FOR DISEASES - BY OPERATOR",NA,"92"
"7689",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED FOR DISEASES - BY OTHER",NA,"0"
"7690",2006,"STATE",TRUE,NA,"VEGETABLE TOTALS","VEGETABLE TOTALS, (EXCL POTATOES), INCL STRAWBERRIES, IN THE OPEN "," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED FOR DISEASES",NA,"88"
